sex,year,last_letter,cases,pct
M,1963,b,3192,0.157340512
M,1963,c,18783,0.92585427
M,1963,d,247209,12.18546069
M,1963,e,158013,7.788798953
M,1963,f,8826,0.43505243
M,1963,g,17191,0.847381183
M,1963,h,76951,3.793079482
M,1963,i,1323,0.065213502
M,1963,j,11,0.000542214
M,1963,k,95416,4.703258851
M,1963,l,215313,10.61323859
M,1963,m,63475,3.1288186
M,1963,n,326533,16.09551042
M,1963,o,28101,1.385158432
M,1963,p,11031,0.543741599
M,1963,q,5,0.000246461
M,1963,r,64654,3.186934034
M,1963,s,201078,9.911564971
M,1963,t,146123,7.202715405
M,1963,u,116,0.005717888
M,1963,v,66,0.003253281
M,1963,w,18756,0.924523382
M,1963,x,3518,0.173409749
M,1963,y,318239,15.68668141
M,1963,z,373,0.018385968
M,1964,a,4020,0.202014923
M,1964,b,2817,0.141561203
M,1964,c,20475,1.028919291
M,1964,d,240581,12.0897891
M,1964,e,149872,7.531437944
M,1964,f,7580,0.38091371
M,1964,g,15652,0.786551635
M,1964,h,75892,3.813760332
M,1964,i,1261,0.063368363
M,1964,j,48,0.002412118
M,1964,k,93896,4.718505773
M,1964,l,210133,10.55970194
M,1964,m,62149,3.123140659
M,1964,n,330229,16.59482239
M,1964,o,28402,1.427270608
M,1964,p,11180,0.561822597
M,1964,q,0,0
M,1964,r,65252,3.279074068
M,1964,s,198678,9.984059917
M,1964,t,142408,7.15635352
M,1964,u,141,0.007085598
M,1964,v,59,0.002964896
M,1964,w,20685,1.039472309
M,1964,x,3358,0.168747789
M,1964,y,304804,15.31715338
M,1964,z,380,0.019095938
M,1965,a,3996,0.215001348
M,1965,b,2208,0.118799544
M,1965,c,22643,1.218287167
M,1965,d,219097,11.7883259
M,1965,e,133082,7.160362704
M,1965,f,5998,0.322717238
M,1965,g,14176,0.762727504
M,1965,h,69966,3.764460535
M,1965,i,1245,0.066986156
M,1965,j,32,0.001721733
M,1965,k,83872,4.512660921
M,1965,l,200738,10.80053567
M,1965,m,54944,2.956214728
M,1965,n,318325,17.12720321
M,1965,o,27687,1.489675254
M,1965,p,9883,0.531746326
M,1965,q,0,0
M,1965,r,67217,3.616552952
M,1965,s,183131,9.853206162
M,1965,t,128621,6.920342431
M,1965,u,133,0.007155951
M,1965,v,62,0.003335857
M,1965,w,20849,1.121762538
M,1965,x,3129,0.168353157
M,1965,y,287210,15.45308736
M,1965,z,349,0.018777645
M,1966,a,3848,0.216058637
M,1966,b,1732,0.097248846
M,1966,c,22036,1.237283815
M,1966,d,209359,11.75515076
M,1966,e,125618,7.053236444
M,1966,f,4911,0.275744274
M,1966,g,12870,0.722628549
M,1966,h,67236,3.775186721
M,1966,i,1259,0.070690703
M,1966,j,32,0.001796745
M,1966,k,77882,4.372941463
M,1966,l,191409,10.74728888
M,1966,m,50848,2.855028473
M,1966,n,307974,17.29221481
M,1966,o,27903,1.566705858
M,1966,p,8935,0.50168501
M,1966,q,0,0
M,1966,r,68384,3.839644963
M,1966,s,173548,9.744424194
M,1966,t,123620,6.941052152
M,1966,u,146,0.008197651
M,1966,v,83,0.004660308
M,1966,w,22255,1.249580291
M,1966,x,2794,0.156878335
M,1966,y,275963,15.49485176
M,1966,z,353,0.019820348
M,1967,a,3963,0.22754533
M,1967,b,1507,0.086528088
M,1967,c,23520,1.350458277
M,1967,d,206062,11.8315533
M,1967,e,119465,6.859374919
M,1967,f,4083,0.234435423
M,1967,g,11848,0.680281874
M,1967,h,63628,3.653357112
M,1967,i,1419,0.081475353
M,1967,j,28,0.001607688
M,1967,k,78739,4.520992105
M,1967,l,190318,10.92757306
M,1967,m,48824,2.803349274
M,1967,n,304638,17.49153523
M,1967,o,28729,1.649545742
M,1967,p,8376,0.480928509
M,1967,q,5,0.000287087
M,1967,r,68623,3.940157243
M,1967,s,168007,9.646532474
M,1967,t,119120,6.839565901
M,1967,u,133,0.00763652
M,1967,v,73,0.004191473
M,1967,w,24814,1.42475645
M,1967,x,2677,0.153706497
M,1967,y,262685,15.08270122
M,1967,z,347,0.019923853
M,1968,a,4101,0.236227956
M,1968,b,1746,0.100574009
M,1968,c,24688,1.422091144
M,1968,d,199939,11.5169913
M,1968,e,116883,6.732755964
M,1968,f,3814,0.219696031
M,1968,g,12434,0.7162298
M,1968,h,60764,3.500159847
M,1968,i,1541,0.088765491
M,1968,j,42,0.002419306
M,1968,k,78660,4.53101464
M,1968,l,187712,10.81268523
M,1968,m,47082,2.712042096
M,1968,n,313451,18.05556916
M,1968,o,30100,1.733836011
M,1968,p,8103,0.466753262
M,1968,q,0,0
M,1968,r,70622,4.068005541
M,1968,s,166711,9.602974594
M,1968,t,120422,6.936611301
M,1968,u,141,0.008121956
M,1968,v,76,0.004377792
M,1968,w,27720,1.596742001
M,1968,x,2764,0.15921338
M,1968,y,256130,14.7537348
M,1968,z,389,0.022407382
M,1969,a,5086,0.284682928
M,1969,b,1905,0.106630157
M,1969,c,28242,1.580813065
M,1969,d,197891,11.0767183
M,1969,e,120481,6.743783686
M,1969,f,3664,0.205088134
M,1969,g,13086,0.732473613
M,1969,h,60966,3.412500861
M,1969,i,1717,0.096107076
M,1969,j,59,0.003302456
M,1969,k,78024,4.367302548
M,1969,l,192434,10.77126908
M,1969,m,47533,2.660604327
M,1969,n,333972,18.69369382
M,1969,o,32843,1.838348682
M,1969,p,8002,0.447902632
M,1969,q,7,0.000391817
M,1969,r,75645,4.234140793
M,1969,s,169016,9.460473796
M,1969,t,124520,6.969862008
M,1969,u,191,0.010691003
M,1969,v,107,0.0059892
M,1969,w,30177,1.689122437
M,1969,x,2736,0.153144414
M,1969,y,257834,14.43195793
M,1969,z,411,0.023005246
M,1970,a,6247,0.336607266
M,1970,b,2114,0.113908718
M,1970,c,32113,1.730345627
M,1970,d,196540,10.59017001
M,1970,e,126919,6.83877983
M,1970,f,3673,0.197912356
M,1970,g,13786,0.742831402
M,1970,h,61858,3.333096248
M,1970,i,2243,0.120859628
M,1970,j,92,0.004957238
M,1970,k,78241,4.21586187
M,1970,l,193510,10.42690444
M,1970,m,50004,2.694366853
M,1970,n,362611,19.53857809
M,1970,o,36319,1.956977636
M,1970,p,8229,0.443403424
M,1970,q,16,0.000862128
M,1970,r,83442,4.49610749
M,1970,s,175735,9.469133647
M,1970,t,125160,6.743999586
M,1970,u,331,0.017835282
M,1970,v,146,0.007866922
M,1970,w,33766,1.81941427
M,1970,x,3192,0.17199462
M,1970,y,259086,13.96033778
M,1970,z,499,0.02688763
M,1971,a,8185,0.463627213
M,1971,b,2035,0.115269564
M,1971,c,30950,1.753116951
M,1971,d,178676,10.12083762
M,1971,e,120939,6.850410694
M,1971,f,2883,0.163303269
M,1971,g,11702,0.662842474
M,1971,h,58191,3.296143086
M,1971,i,2576,0.145913708
M,1971,j,116,0.006570648
M,1971,k,70632,4.000845121
M,1971,l,178179,10.09268579
M,1971,m,47257,2.676802836
M,1971,n,361546,20.47923817
M,1971,o,37452,2.12141312
M,1971,p,7581,0.429414527
M,1971,q,20,0.00113287
M,1971,r,88122,4.99154029
M,1971,s,160815,9.109127707
M,1971,t,117831,6.674362633
M,1971,u,353,0.019995163
M,1971,v,127,0.007193727
M,1971,w,35113,1.988923926
M,1971,x,3066,0.173669033
M,1971,y,240548,13.62548551
M,1971,z,532,0.030134353
M,1972,a,9613,0.59360099
M,1972,b,2535,0.156535786
M,1972,c,29200,1.803094654
M,1972,d,157024,9.696203251
M,1972,e,111947,6.912706754
M,1972,f,2225,0.137393343
M,1972,g,9861,0.608914945
M,1972,h,52917,3.267615062
M,1972,i,2602,0.160673024
M,1972,j,125,0.007718727
M,1972,k,61831,3.818052929
M,1972,l,165042,10.19131328
M,1972,m,41729,2.57675811
M,1972,n,348814,21.53920064
M,1972,o,37514,2.316482632
M,1972,p,6642,0.410142284
M,1972,q,26,0.001605495
M,1972,r,89551,5.529757854
M,1972,s,141420,8.732659108
M,1972,t,98919,6.108230139
M,1972,u,373,0.023032682
M,1972,v,143,0.008830224
M,1972,w,34618,2.137655162
M,1972,x,2633,0.162587268
M,1972,y,211584,13.06527326
M,1972,z,550,0.033962399
M,1973,a,12711,0.81693644
M,1973,b,2915,0.187347158
M,1973,c,27973,1.797825745
M,1973,d,142502,9.158608811
M,1973,e,106599,6.851121673
M,1973,f,1930,0.124041171
M,1973,g,9063,0.582479345
M,1973,h,50043,3.216265461
M,1973,i,3013,0.193645621
M,1973,j,153,0.009833316
M,1973,k,58208,3.741030313
M,1973,l,159125,10.22696964
M,1973,m,39714,2.552420249
M,1973,n,352395,22.64843968
M,1973,o,38279,2.460192746
M,1973,p,7213,0.463579777
M,1973,q,15,0.000964051
M,1973,r,84450,5.427604624
M,1973,s,133475,8.578443187
M,1973,t,88038,5.658205516
M,1973,u,413,0.026543525
M,1973,v,145,0.009319155
M,1973,w,36933,2.373685276
M,1973,x,2762,0.177513842
M,1973,y,197298,12.68034976
M,1973,z,570,0.036633921
M,1974,a,17104,1.08962455
M,1974,b,3835,0.244311866
M,1974,c,27234,1.734964627
M,1974,d,139096,8.861226401
M,1974,e,104901,6.682805477
M,1974,f,1736,0.110593324
M,1974,g,7975,0.50805401
M,1974,h,50285,3.20344776
M,1974,i,3474,0.22131406
M,1974,j,186,0.011849285
M,1974,k,54791,3.490506238
M,1974,l,158880,10.12158258
M,1974,m,40143,2.557343212
M,1974,n,368562,23.47954884
M,1974,o,40694,2.592445125
M,1974,p,7251,0.461930987
M,1974,q,21,0.001337822
M,1974,r,85405,5.440796578
M,1974,s,130724,8.327881176
M,1974,t,84085,5.35670488
M,1974,u,434,0.027648331
M,1974,v,173,0.011021109
M,1974,w,40747,2.595821534
M,1974,x,2799,0.178312624
M,1974,y,198592,12.65146858
M,1974,z,588,0.037459029
M,1975,a,20393,1.308416132
M,1975,b,4620,0.296419484
M,1975,c,26708,1.71358692
M,1975,d,133526,8.567036357
M,1975,e,104166,6.683296955
M,1975,f,1777,0.114012429
M,1975,g,7458,0.478505738
M,1975,h,50474,3.238414939
M,1975,i,3910,0.25086584
M,1975,j,206,0.013216973
M,1975,k,51888,3.329137265
M,1975,l,160851,10.32021003
M,1975,m,39223,2.516550088
M,1975,n,367050,23.54995053
M,1975,o,42302,2.714098917
M,1975,p,7151,0.458808599
M,1975,q,27,0.001732322
M,1975,r,83677,5.368721457
M,1975,s,127707,8.19368896
M,1975,t,80971,5.195104331
M,1975,u,456,0.029256988
M,1975,v,169,0.01084305
M,1975,w,43110,2.765940246
M,1975,x,2763,0.17727425
M,1975,y,197350,12.66198811
M,1975,z,669,0.042923081
M,1976,a,21930,1.400021067
M,1976,b,5581,0.356293551
M,1976,c,28307,1.807131617
M,1976,d,128151,8.181217501
M,1976,e,105130,6.711546503
M,1976,f,1539,0.098250452
M,1976,g,7102,0.453394876
M,1976,h,53471,3.413612699
M,1976,i,3967,0.253255065
M,1976,j,210,0.013406494
M,1976,k,49550,3.163294295
M,1976,l,161582,10.31546758
M,1976,m,39513,2.522527699
M,1976,n,375445,23.96857773
M,1976,o,43000,2.745139348
M,1976,p,7095,0.452947992
M,1976,q,58,0.003702746
M,1976,r,82611,5.273923411
M,1976,s,125285,7.998250772
M,1976,t,76797,4.902755035
M,1976,u,599,0.03824043
M,1976,v,215,0.013725697
M,1976,w,45212,2.886354423
M,1976,x,2727,0.174092907
M,1976,y,200634,12.80856483
M,1976,z,694,0.044305272
M,1977,a,27998,1.707147239
M,1977,b,7091,0.432365921
M,1977,c,28289,1.724890643
M,1977,d,130331,7.946789297
M,1977,e,105018,6.403356979
M,1977,f,1602,0.097680187
M,1977,g,6779,0.413342065
M,1977,h,58644,3.575753363
M,1977,i,4540,0.276821504
M,1977,j,261,0.015914188
M,1977,k,51111,3.116436978
M,1977,l,165123,10.06819321
M,1977,m,41113,2.506819931
M,1977,n,400493,24.41961994
M,1977,o,42474,2.589805408
M,1977,p,7377,0.449804457
M,1977,q,77,0.00469499
M,1977,r,88050,5.368751852
M,1977,s,133902,8.164527093
M,1977,t,76029,4.635784606
M,1977,u,761,0.046401138
M,1977,v,191,0.011646015
M,1977,w,50020,3.049914454
M,1977,x,3023,0.184324098
M,1977,y,209076,12.74817901
M,1977,z,673,0.041035434
M,1978,a,30741,1.876303497
M,1978,b,7486,0.456914478
M,1978,c,27021,1.649250083
M,1978,d,126342,7.711393137
M,1978,e,103646,6.326123167
M,1978,f,1580,0.096436665
M,1978,g,6529,0.398503156
M,1978,h,57361,3.501078199
M,1978,i,4604,0.281009118
M,1978,j,252,0.015381038
M,1978,k,51624,3.150915446
M,1978,l,165036,10.07311486
M,1978,m,43362,2.646637138
M,1978,n,396466,24.19864488
M,1978,o,42955,2.621795541
M,1978,p,8024,0.489751773
M,1978,q,83,0.005065977
M,1978,r,88744,5.41656672
M,1978,s,145690,8.892315035
M,1978,t,73647,4.495108281
M,1978,u,739,0.045105504
M,1978,v,187,0.011413707
M,1978,w,53153,3.244239283
M,1978,x,2817,0.171938029
M,1978,y,199527,12.17830285
M,1978,z,765,0.046692436
M,1979,a,36648,2.133395427
M,1979,b,9049,0.526770771
M,1979,c,27798,1.618209073
M,1979,d,129626,7.54593745
M,1979,e,108566,6.319968565
M,1979,f,1610,0.093723167
M,1979,g,6152,0.358127283
M,1979,h,61590,3.585347751
M,1979,i,5411,0.314991341
M,1979,j,257,0.014960779
M,1979,k,54960,3.199394583
M,1979,l,171508,9.984020491
M,1979,m,47209,2.748184477
M,1979,n,409024,23.81057442
M,1979,o,45974,2.67629124
M,1979,p,8230,0.479094203
M,1979,q,83,0.004831691
M,1979,r,94305,5.489790869
M,1979,s,158418,9.222010391
M,1979,t,77720,4.524325819
M,1979,u,982,0.057165311
M,1979,v,228,0.013272598
M,1979,w,56401,3.283279729
M,1979,x,3048,0.177433673
M,1979,y,202163,11.76854453
M,1979,z,865,0.050354373
M,1980,a,41604,2.338103317
M,1980,b,10139,0.569801691
M,1980,c,30383,1.707494306
M,1980,d,129364,7.270127813
M,1980,e,112051,6.297154476
M,1980,f,1640,0.092166365
M,1980,g,6547,0.367934872
M,1980,h,63679,3.578696307
M,1980,i,5527,0.310611889
M,1980,j,263,0.014780338
M,1980,k,58632,3.295059939
M,1980,l,176968,9.945425148
M,1980,m,50009,2.810455937
M,1980,n,434389,24.41222868
M,1980,o,49935,2.806297211
M,1980,p,8574,0.481850251
M,1980,q,80,0.00449592
M,1980,r,93994,5.28236908
M,1980,s,161169,9.057537101
M,1980,t,77798,4.372170029
M,1980,u,1600,0.089918405
M,1980,v,242,0.013600159
M,1980,w,59904,3.366545071
M,1980,x,3133,0.176071476
M,1980,y,200779,11.28357961
M,1980,z,988,0.055524615
M,1981,a,44648,2.499172969
M,1981,b,11428,0.639682599
M,1981,c,28039,1.569483759
M,1981,d,124477,6.967603334
M,1981,e,112636,6.304803049
M,1981,f,1459,0.081667563
M,1981,g,6582,0.368427622
M,1981,h,64135,3.589958304
M,1981,i,5630,0.315139397
M,1981,j,284,0.015896907
M,1981,k,54809,3.06793521
M,1981,l,178571,9.9955164
M,1981,m,50363,2.819070244
M,1981,n,442739,24.78232712
M,1981,o,50841,2.845826306
M,1981,p,8568,0.479594024
M,1981,q,110,0.006157253
M,1981,r,97668,5.466968857
M,1981,s,157502,8.816178574
M,1981,t,77681,4.348196009
M,1981,u,1519,0.085026065
M,1981,v,290,0.016232758
M,1981,w,66386,3.715958088
M,1981,x,3314,0.185501237
M,1981,y,195824,10.96125353
M,1981,z,1008,0.056422826
M,1982,a,43714,2.415897594
M,1982,b,12288,0.679108515
M,1982,c,27365,1.512353884
M,1982,d,122063,6.745932837
M,1982,e,113863,6.292751699
M,1982,f,1458,0.080577817
M,1982,g,6584,0.363871294
M,1982,h,63993,3.536636655
M,1982,i,5366,0.296557316
M,1982,j,326,0.018016714
M,1982,k,55396,3.061514918
M,1982,l,180614,9.981811962
M,1982,m,51277,2.833874295
M,1982,n,448989,24.81382269
M,1982,o,49362,2.72803992
M,1982,p,8538,0.471861044
M,1982,q,89,0.004918673
M,1982,r,109385,6.045270585
M,1982,s,157292,8.692898486
M,1982,t,78495,4.338104078
M,1982,u,1189,0.065711265
M,1982,v,225,0.012434848
M,1982,w,71908,3.974066986
M,1982,x,3336,0.184367351
M,1982,y,195089,10.7817872
M,1982,z,1227,0.067811373
M,1983,a,42092,2.354766904
M,1983,b,13394,0.749305044
M,1983,c,27625,1.54543466
M,1983,d,115650,6.469846822
M,1983,e,114046,6.38011371
M,1983,f,1396,0.078096897
M,1983,g,6537,0.365701588
M,1983,h,61237,3.425802074
M,1983,i,5015,0.280555831
M,1983,j,291,0.016279511
M,1983,k,54744,3.062561992
M,1983,l,179842,10.06096145
M,1983,m,54270,3.036044851
M,1983,n,448175,25.07240466
M,1983,o,46873,2.622231994
M,1983,p,8256,0.461868183
M,1983,q,88,0.004923014
M,1983,r,109778,6.141347552
M,1983,s,152717,8.543498461
M,1983,t,74385,4.161345057
M,1983,u,1122,0.062768423
M,1983,v,239,0.013370457
M,1983,w,79347,4.438935891
M,1983,x,3522,0.19703243
M,1983,y,185676,10.38733488
M,1983,z,1206,0.067467663
M,1984,a,45705,2.539824199
M,1984,b,13602,0.755862351
M,1984,c,28586,1.588522362
M,1984,d,112207,6.235336482
M,1984,e,113638,6.314857069
M,1984,f,1362,0.075686261
M,1984,g,6294,0.349757215
M,1984,h,60657,3.370705972
M,1984,i,5050,0.280628207
M,1984,j,285,0.015837433
M,1984,k,54403,3.023171554
M,1984,l,182301,10.130456
M,1984,m,54354,3.020448627
M,1984,n,448661,24.93206575
M,1984,o,46903,2.606396989
M,1984,p,8079,0.448949561
M,1984,q,73,0.004056606
M,1984,r,116490,6.473342543
M,1984,s,153064,8.505757602
M,1984,t,73122,4.063385299
M,1984,u,1221,0.067850899
M,1984,v,224,0.012447667
M,1984,w,79652,4.42625702
M,1984,x,4507,0.250453729
M,1984,y,187895,10.44131425
M,1984,z,1199,0.06662836
M,1985,a,48214,2.616167234
M,1985,b,14998,0.813814995
M,1985,c,28552,1.549276286
M,1985,d,110894,6.017282309
M,1985,e,122112,6.625988578
M,1985,f,1389,0.075369318
M,1985,g,6389,0.346677157
M,1985,h,60412,3.278049839
M,1985,i,5288,0.286935171
M,1985,j,291,0.015790116
M,1985,k,54500,2.95725545
M,1985,l,184931,10.03464601
M,1985,m,50372,2.733263698
M,1985,n,459319,24.9233691
M,1985,o,49249,2.672327957
M,1985,p,8546,0.463719359
M,1985,q,107,0.005805988
M,1985,r,121842,6.611337955
M,1985,s,154806,8.400016278
M,1985,t,73837,4.006511388
M,1985,u,1195,0.064842574
M,1985,v,310,0.016821086
M,1985,w,81686,4.432410434
M,1985,x,5550,0.301151702
M,1985,y,196747,10.6758007
M,1985,z,1389,0.075369318
M,1986,a,43880,2.389693168
M,1986,b,16479,0.897441972
M,1986,c,27177,1.480052216
M,1986,d,108521,5.910024894
M,1986,e,125329,6.825384118
M,1986,f,1339,0.072921585
M,1986,g,6162,0.335580887
M,1986,h,57784,3.146901323
M,1986,i,5688,0.309766972
M,1986,j,336,0.018298471
M,1986,k,53186,2.896495462
M,1986,l,182515,9.939718519
M,1986,m,48351,2.633182643
M,1986,n,456548,24.86348306
M,1986,o,51088,2.782238938
M,1986,p,8688,0.473146177
M,1986,q,64,0.003485423
M,1986,r,123925,6.74892265
M,1986,s,152548,8.307723643
M,1986,t,73262,3.9898291
M,1986,u,1173,0.063881269
M,1986,v,334,0.018189551
M,1986,w,85060,4.632345053
M,1986,x,6910,0.376316768
M,1986,y,198405,10.80508371
M,1986,z,1467,0.079892431
M,1987,a,46624,2.504283558
M,1987,b,17731,0.952373279
M,1987,c,27963,1.501957814
M,1987,d,107066,5.750764058
M,1987,e,126074,6.771727979
M,1987,f,1267,0.068053519
M,1987,g,5668,0.304441472
M,1987,h,57916,3.11080316
M,1987,i,6145,0.330062253
M,1987,j,341,0.018315904
M,1987,k,54551,2.930061178
M,1987,l,183060,9.832578675
M,1987,m,47229,2.536779516
M,1987,n,462931,24.86510149
M,1987,o,52316,2.810014126
M,1987,p,8963,0.481423592
M,1987,q,77,0.004135849
M,1987,r,127065,6.824956896
M,1987,s,154926,8.321436053
M,1987,t,72915,3.916434361
M,1987,u,1043,0.056021958
M,1987,v,316,0.016973095
M,1987,w,86882,4.666634439
M,1987,x,8451,0.45392288
M,1987,y,202529,10.87830398
M,1987,z,1721,0.092438916
M,1988,a,49429,2.589869178
M,1988,b,19708,1.032615302
M,1988,c,28099,1.472267981
M,1988,d,105116,5.507630916
M,1988,e,129816,6.801805767
M,1988,f,1380,0.072306125
M,1988,g,5911,0.309711237
M,1988,h,59569,3.121162012
M,1988,i,6868,0.359853963
M,1988,j,365,0.019124446
M,1988,k,54700,2.866047139
M,1988,l,185075,9.697142127
M,1988,m,47299,2.478266246
M,1988,n,477784,25.03384765
M,1988,o,55524,2.909221232
M,1988,p,8283,0.433993939
M,1988,q,111,0.005815927
M,1988,r,134127,7.027683815
M,1988,s,161130,8.442526062
M,1988,t,73742,3.863766877
M,1988,u,1138,0.059626355
M,1988,v,313,0.016399868
M,1988,w,85768,4.493878081
M,1988,x,8839,0.463125972
M,1988,y,206318,10.81018489
M,1988,z,2140,0.11212689
M,1989,a,53014,2.658352066
M,1989,b,23123,1.159487585
M,1989,c,27549,1.381426436
M,1989,d,105626,5.296546108
M,1989,e,138725,6.956273634
M,1989,f,1364,0.06839688
M,1989,g,5646,0.283114946
M,1989,h,61737,3.095761148
M,1989,i,8065,0.404414106
M,1989,j,423,0.021211056
M,1989,k,56666,2.841479198
M,1989,l,190259,9.540412076
M,1989,m,49781,2.496235414
M,1989,n,501441,25.14442824
M,1989,o,62919,3.155031759
M,1989,p,8394,0.420911594
M,1989,q,138,0.006919919
M,1989,r,144385,7.240090601
M,1989,s,170067,8.527897553
M,1989,t,75007,3.761176547
M,1989,u,1208,0.060574363
M,1989,v,309,0.015494601
M,1989,w,84754,4.249933433
M,1989,x,9232,0.462932551
M,1989,y,211955,10.62834369
M,1989,z,2456,0.1231545
M,1990,a,51472,2.512704604
M,1990,b,27942,1.364042432
M,1990,c,28951,1.413298706
M,1990,d,101943,4.976543469
M,1990,e,146015,7.128002851
M,1990,f,1346,0.065707577
M,1990,g,5511,0.269030057
M,1990,h,61680,3.011027743
M,1990,i,8778,0.42851494
M,1990,j,475,0.023188038
M,1990,k,57235,2.794036525
M,1990,l,193715,9.456570025
M,1990,m,49059,2.394909371
M,1990,n,521659,25.46578666
M,1990,o,68182,3.328435369
M,1990,p,7961,0.388631515
M,1990,q,173,0.008445327
M,1990,r,157904,7.708387235
M,1990,s,173105,8.450453265
M,1990,t,73627,3.594243509
M,1990,u,1423,0.06946648
M,1990,v,336,0.016402486
M,1990,w,82865,4.045214233
M,1990,x,9875,0.482067104
M,1990,y,214494,10.47093685
M,1990,z,2744,0.133953634
M,1991,a,50458,2.503048324
M,1991,b,32179,1.596289825
M,1991,c,28259,1.40183207
M,1991,d,93738,4.650020686
M,1991,e,145749,7.230108013
M,1991,f,1386,0.068754706
M,1991,g,4995,0.247784819
M,1991,h,60872,3.019651147
M,1991,i,9513,0.471907303
M,1991,j,499,0.024753679
M,1991,k,54043,2.680887878
M,1991,l,186131,9.233320535
M,1991,m,45655,2.264787967
M,1991,n,525869,26.08655751
M,1991,o,69233,3.434411681
M,1991,p,6985,0.346501893
M,1991,q,223,0.011062265
M,1991,r,164413,8.155965041
M,1991,s,167736,8.320807674
M,1991,t,68407,3.393436654
M,1991,u,1481,0.073467331
M,1991,v,427,0.021182006
M,1991,w,77233,3.831264243
M,1991,x,9547,0.473593927
M,1991,y,208105,10.32337531
M,1991,z,2726,0.135227511
M,1992,a,46838,2.349884909
M,1992,b,32837,1.647448028
M,1992,c,27252,1.367245902
M,1992,d,87569,4.393378701
M,1992,e,149453,7.498128641
M,1992,f,1340,0.067228442
M,1992,g,4698,0.235700912
M,1992,h,57969,2.908332514
M,1992,i,10678,0.535720378
M,1992,j,488,0.024483194
M,1992,k,51107,2.564062685
M,1992,l,176808,8.870542102
M,1992,m,44967,2.256015942
M,1992,n,536941,26.93858732
M,1992,o,69356,3.479623762
M,1992,p,6150,0.308548448
M,1992,q,285,0.014298587
M,1992,r,173228,8.690931786
M,1992,s,161844,8.11979105
M,1992,t,64232,3.222550226
M,1992,u,1375,0.068984409
M,1992,v,421,0.021121772
M,1992,w,72136,3.619097694
M,1992,x,10461,0.524833384
M,1992,y,202150,10.14196239
M,1992,z,2621,0.131496826
M,1993,a,45165,2.307379886
M,1993,b,35817,1.829811256
M,1993,c,26423,1.349892588
M,1993,d,82541,4.216837002
M,1993,e,147595,7.540301878
M,1993,f,1375,0.070245707
M,1993,g,4151,0.212065403
M,1993,h,57163,2.920331151
M,1993,i,11314,0.578007219
M,1993,j,536,0.027383054
M,1993,k,48145,2.459621491
M,1993,l,171923,8.783165553
M,1993,m,43351,2.214706641
M,1993,n,531205,27.13808773
M,1993,o,70224,3.587588733
M,1993,p,5668,0.289565575
M,1993,q,283,0.014457844
M,1993,r,175028,8.94179313
M,1993,s,159787,8.163164173
M,1993,t,61047,3.118756115
M,1993,u,1422,0.072646833
M,1993,v,379,0.019362271
M,1993,w,66886,3.417057701
M,1993,x,10647,0.543931665
M,1993,y,196566,10.04212188
M,1993,z,2774,0.14171752
M,1994,a,44048,2.284448243
M,1994,b,38226,1.982503599
M,1994,c,26912,1.395729003
M,1994,d,77163,4.001881579
M,1994,e,145426,7.542185121
M,1994,f,1468,0.076134445
M,1994,g,3775,0.195781695
M,1994,h,57404,2.977126474
M,1994,i,12048,0.624841819
M,1994,j,584,0.030287817
M,1994,k,46635,2.41861705
M,1994,l,165966,8.607444994
M,1994,m,42562,2.20738027
M,1994,n,537370,27.86945951
M,1994,o,70456,3.654038445
M,1994,p,5027,0.260713797
M,1994,q,316,0.016388613
M,1994,r,173097,8.977277914
M,1994,s,156182,8.10002033
M,1994,t,58820,3.050564059
M,1994,u,1533,0.07950552
M,1994,v,457,0.023701254
M,1994,w,63385,3.287317288
M,1994,x,10047,0.521064555
M,1994,y,186629,9.67908398
M,1994,z,2632,0.136502628
M,1995,a,44734,2.354492927
M,1995,b,40717,2.14306542
M,1995,c,26330,1.385831778
M,1995,d,72313,3.806063554
M,1995,e,140617,7.401120666
M,1995,f,1350,0.071054801
M,1995,g,3443,0.181216058
M,1995,h,61332,3.228098542
M,1995,i,12613,0.663862371
M,1995,j,541,0.028474553
M,1995,k,46208,2.432074242
M,1995,l,160267,8.435362764
M,1995,m,40856,2.150381433
M,1995,n,540955,28.47218494
M,1995,o,70799,3.72637691
M,1995,p,4690,0.246849641
M,1995,q,402,0.021158541
M,1995,r,170636,8.981116266
M,1995,s,152503,8.02671871
M,1995,t,57021,3.001196879
M,1995,u,1579,0.0831078
M,1995,v,499,0.02626396
M,1995,w,62731,3.301732369
M,1995,x,10238,0.538858555
M,1995,y,173937,9.154858411
M,1995,z,2631,0.138477911
M,1996,a,42519,2.248406064
M,1996,b,42791,2.262789432
M,1996,c,26270,1.38915843
M,1996,d,70143,3.709164057
M,1996,e,142271,7.523294976
M,1996,f,1416,0.074878125
M,1996,g,3010,0.159168895
M,1996,h,67320,3.559883727
M,1996,i,13171,0.696482896
M,1996,j,581,0.030723298
M,1996,k,46804,2.474996999
M,1996,l,155641,8.230300998
M,1996,m,40919,2.163798013
M,1996,n,548344,28.99644805
M,1996,o,72218,3.818890122
M,1996,p,4476,0.236691021
M,1996,q,518,0.027391856
M,1996,r,167889,8.877975625
M,1996,s,149129,7.885946233
M,1996,t,54740,2.89465293
M,1996,u,1566,0.082810129
M,1996,v,521,0.027550496
M,1996,w,61164,3.234354253
M,1996,x,9619,0.508653024
M,1996,y,165401,8.746410107
M,1996,z,2632,0.139180243
